# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Jan  3 22:48:10 2017
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN alt_name:       Confirmed Name
# COLUMN tm_designation: 2MASS Name
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [sexagesimal]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [sexagesimal]
# COLUMN koi_list_flag:  Is in KOI List?
# COLUMN last_update:    Date of Last Update
#
rowid,kepid,kepoi_name,kepler_name,alt_name,tm_designation,ra_str,ra,dec_str,dec,koi_list_flag,last_update
2081,3852655,K03002.01,Kepler-1406 b,Kepler-1406 b,2MASS J19281964+3854541,19h28m19.64s,292.081850,+38d54m54.1s,38.915031,YES,2016-05-10 0
2082,6103377,K03004.01,Kepler-1407 b,Kepler-1407 b,2MASS J18554618+4128177,18h55m46.19s,283.942440,+41d28m17.8s,41.471600,YES,2016-05-10 0
2083,9070666,K03008.01,Kepler-1408 b,Kepler-1408 b,2MASS J18504798+4525327,18h50m47.99s,282.699950,+45d25m32.8s,45.425770,YES,2016-05-10 0
2084,12405333,K03009.01,Kepler-1409 b,Kepler-1409 b,2MASS J19202034+5112309,19h20m20.35s,290.084780,+51d12m31.0s,51.208599,YES,2016-05-10 0
2085,3642335,K03010.01,Kepler-1410 b,Kepler-1410 b,2MASS J19220244+3844367,19h22m02.45s,290.510190,+38d44m36.8s,38.743542,YES,2016-05-10 0
2086,7347246,K03014.01,Kepler-1411 b,Kepler-1411 b,2MASS J19052677+4257501,19h05m26.78s,286.361570,+42d57m50.1s,42.963921,YES,2016-05-10 0
2087,11403530,K03015.01,Kepler-1412 b,Kepler-1412 b,2MASS J19284322+4912089,19h28m43.23s,292.180110,+49d12m08.9s,49.202480,YES,2016-05-10 0
2088,9716391,K03025.01,Kepler-1413 b,Kepler-1413 b,2MASS J19372199+4629555,19h37m21.99s,294.341640,+46d29m55.5s,46.498760,YES,2016-05-10 0
2089,6929841,K03026.01,Kepler-1414 b,Kepler-1414 b,2MASS J18594285+4225203,18h59m42.86s,284.928590,+42d25m20.3s,42.422310,YES,2016-05-10 0
2090,10585738,K03032.01,Kepler-1415 b,Kepler-1415 b,2MASS J19003765+4752239,19h00m37.66s,285.156920,+47d52m24.0s,47.873329,YES,2016-05-10 0
2091,8051946,K03038.01,Kepler-1416 b,Kepler-1416 b,2MASS J19543923+4353386,19h54m39.24s,298.663480,+43d53m38.7s,43.894070,YES,2016-05-10 0
2092,5445681,K03039.01,Kepler-1417 b,Kepler-1417 b,2MASS J19234797+4036187,19h23m47.97s,290.949890,+40d36m18.8s,40.605221,YES,2016-05-10 0
2093,6263593,K03049.01,Kepler-1418 b,Kepler-1418 b,2MASS J18515939+4140427,18h51m59.40s,282.997500,+41d40m42.8s,41.678551,YES,2016-05-10 0
2094,2716801,K03053.01,Kepler-1419 b,Kepler-1419 b,2MASS J19290111+3758171,19h29m01.11s,292.254640,+37d58m17.1s,37.971420,YES,2016-05-10 0
2095,7216284,K03056.01,Kepler-1420 b,Kepler-1420 b,2MASS J19444891+4246401,19h44m48.92s,296.203830,+42d46m40.2s,42.777828,YES,2016-05-10 0
2096,11019987,K03060.01,Kepler-1421 b,Kepler-1421 b,2MASS J19061934+4832391,19h06m19.34s,286.580600,+48d32m39.1s,48.544189,YES,2016-05-10 0
2097,10924562,K03063.01,Kepler-1422 b,Kepler-1422 b,2MASS J19353364+4820100,19h35m33.65s,293.890200,+48d20m10.0s,48.336121,YES,2016-05-10 0
2098,5865654,K03071.01,Kepler-1423 b,Kepler-1423 b,2MASS J19125850+4106362,19h12m58.50s,288.243770,+41d06m36.3s,41.110081,YES,2016-05-10 0
2099,5096590,K03093.01,Kepler-1424 b,Kepler-1424 b,2MASS J19235800+4013455,19h23m58.00s,290.991670,+40d13m45.6s,40.229321,YES,2016-05-10 0
2100,7455981,K03096.01,Kepler-1425 b,Kepler-1425 b,2MASS J19394824+4300447,19h39m48.24s,294.951020,+43d00m44.7s,43.012428,YES,2016-05-10 0
2101,11508644,K03101.01,Kepler-1426 b,Kepler-1426 b,2MASS J19301098+4925011,19h30m10.98s,292.545750,+49d25m01.1s,49.416969,YES,2016-05-10 0
2102,8895758,K03106.01,Kepler-1427 b,Kepler-1427 b,2MASS J19412392+4506523,19h41m23.92s,295.349670,+45d06m52.4s,45.114552,YES,2016-05-10 0
2103,11572193,K03109.01,Kepler-1428 b,Kepler-1428 b,2MASS J19503414+4935419,19h50m34.14s,297.642270,+49d35m41.9s,49.594978,YES,2016-05-10 0
2104,11285870,K03110.01,Kepler-1429 b,Kepler-1429 b,2MASS J19012789+4902415,19h01m27.90s,285.366240,+49d02m41.5s,49.044868,YES,2016-05-10 0
2105,7676423,K03113.01,Kepler-1430 b,Kepler-1430 b,2MASS J19184739+4322195,19h18m47.40s,289.697480,+43d22m19.5s,43.372089,YES,2016-05-10 0
2106,11714231,K03115.01,Kepler-1431 b,Kepler-1431 b,2MASS J19303801+4951546,19h30m38.01s,292.658390,+49d51m54.7s,49.865189,YES,2016-05-10 0
2107,11720424,K03116.01,Kepler-1432 b,Kepler-1432 b,2MASS J19420580+4949463,19h42m05.80s,295.524170,+49d49m46.4s,49.829552,YES,2016-05-10 0
2108,11499192,K03120.01,Kepler-1433 b,Kepler-1433 b,2MASS J19092719+4927248,19h09m27.19s,287.363280,+49d27m24.8s,49.456890,YES,2016-05-10 0
2109,12416661,K03122.01,Kepler-1434 b,Kepler-1434 b,2MASS J19420921+5112106,19h42m09.21s,295.538390,+51d12m10.7s,51.202961,YES,2016-05-10 0
2110,8751796,K03125.01,Kepler-1435 b,Kepler-1435 b,2MASS J19244159+4455160,19h24m41.59s,291.173280,+44d55m16.1s,44.921131,YES,2016-05-10 0
2111,9907129,K03127.01,Kepler-1436 b,Kepler-1436 b,2MASS J19505077+4646048,19h50m50.78s,297.711580,+46d46m04.9s,46.768021,YES,2016-05-10 0
2112,11455181,K03131.01,Kepler-1437 b,Kepler-1437 b,2MASS J19272758+4919333,19h27m27.58s,291.864930,+49d19m33.3s,49.325920,YES,2016-05-10 0
2113,5440317,K03141.01,Kepler-1438 b,Kepler-1438 b,2MASS J19170955+4040540,19h17m09.55s,289.289790,+40d40m54.0s,40.681671,YES,2016-05-10 0
2114,5688790,K03144.01,Kepler-1439 b,Kepler-1439 b,2MASS J19025755+4058481,19h02m57.55s,285.739810,+40d58m48.2s,40.980049,YES,2016-05-10 0
2115,10908248,K03146.01,Kepler-1440 b,Kepler-1440 b,2MASS J19012326+4818441,19h01m23.27s,285.346950,+48d18m44.1s,48.312248,YES,2016-05-10 0
2116,7534267,K03147.01,Kepler-1441 b,Kepler-1441 b,2MASS J19345259+4307285,19h34m52.59s,293.719120,+43d07m28.5s,43.124592,YES,2016-05-10 0
2117,11189311,K03220.01,Kepler-1442 b,Kepler-1442 b,2MASS J19250134+4850490,19h25m01.35s,291.255620,+48d50m48.9s,48.846924,YES,2016-05-10 0
2118,10057494,K03234.01,Kepler-1443 b,Kepler-1443 b,2MASS J18534458+4704006,18h53m44.58s,283.435760,+47d04m00.7s,47.066860,YES,2016-05-10 0
2119,6587796,K03237.01,Kepler-1444 b,Kepler-1444 b,2MASS J19011934+4202255,19h01m19.35s,285.330630,+42d02m25.5s,42.040428,YES,2016-05-10 0
2120,8073705,K03245.01,Kepler-1445 b,Kepler-1445 b,2MASS J18405986+4354542,18h40m59.87s,280.249450,+43d54m54.2s,43.915058,YES,2016-05-10 0
2121,9885417,K03246.01,Kepler-1446 b,Kepler-1446 b,2MASS J19174175+4643342,19h17m41.75s,289.423950,+46d43m34.2s,46.726170,YES,2016-05-10 0
2122,12156174,K03260.01,Kepler-1447 b,Kepler-1447 b,2MASS J19183442+5043375,19h18m34.42s,289.643430,+50d43m37.5s,50.727089,YES,2016-05-10 0
2123,12055539,K03261.01,Kepler-1448 b,Kepler-1448 b,2MASS J19112817+5035441,19h11m28.18s,287.867400,+50d35m44.1s,50.595581,YES,2016-05-10 0
2124,12056139,K03262.01,Kepler-1449 b,Kepler-1449 b,2MASS J19125561+5034043,19h12m55.62s,288.231750,+50d34m04.4s,50.567879,YES,2016-05-10 0
2125,8826007,K03266.01,Kepler-1450 b,Kepler-1450 b,2MASS J19381291+4504530,19h38m12.92s,294.553830,+45d04m53.0s,45.081390,YES,2016-05-10 0
2126,5280587,K03274.01,Kepler-1451 b,Kepler-1451 b,2MASS J19334714+4024356,19h33m47.15s,293.446440,+40d24m35.6s,40.409889,YES,2016-05-10 0
2127,3120904,K03277.01,Kepler-1452 b,Kepler-1452 b,2MASS J19294147+3815587,19h29m41.48s,292.422820,+38d15m58.8s,38.266331,YES,2016-05-10 0
2128,10653179,K03280.01,Kepler-1453 b,Kepler-1453 b,2MASS J19043013+4756514,19h04m30.13s,286.125550,+47d56m51.4s,47.947609,YES,2016-05-10 0
2129,11177676,,Kepler-1454 b,Kepler-1454 b,2MASS J18565359+4849543,18h56m53.60s,284.223330,+48d49m54.4s,48.831772,YES,2016-05-10 0
2130,12066569,K03282.01,Kepler-1455 b,Kepler-1455 b,2MASS J19361993+5030099,19h36m19.94s,294.083070,+50d30m10.0s,50.502769,YES,2016-05-10 0
2131,8016691,K03286.01,Kepler-1456 b,Kepler-1456 b,2MASS J19074687+4349219,19h07m46.87s,286.945310,+43d49m22.0s,43.822769,YES,2016-05-10 0
2132,6584273,K03287.01,Kepler-1457 b,Kepler-1457 b,2MASS J18550494+4201380,18h55m04.94s,283.770600,+42d01m38.1s,42.027241,YES,2016-05-10 0
2133,5768816,K03288.01,Kepler-1458 b,Kepler-1458 b,2MASS J18525078+4102170,18h52m50.79s,283.211610,+41d02m17.0s,41.038059,YES,2016-05-10 0
2134,9447166,K03296.01,Kepler-1459 b,Kepler-1459 b,2MASS J18494152+4600504,18h49m41.53s,282.423030,+46d00m50.5s,46.014019,YES,2016-05-10 0
2135,8151055,K03298.01,Kepler-1460 b,Kepler-1460 b,2MASS J19021387+4400388,19h02m13.87s,285.557800,+44d00m38.9s,44.010792,YES,2016-05-10 0
2136,7510820,K03303.01,Kepler-1461 b,Kepler-1461 b,2MASS J19031930+4311542,19h03m19.31s,285.830470,+43d11m54.2s,43.198391,YES,2016-05-10 0
2137,6880517,K03305.01,Kepler-1462 b,Kepler-1462 b,2MASS J19453540+4223489,19h45m35.40s,296.397520,+42d23m48.9s,42.396919,YES,2016-05-10 0
2138,6615511,K03306.01,Kepler-1463 b,Kepler-1463 b,2MASS J19375695+4200249,19h37m56.95s,294.487300,+42d00m24.9s,42.006920,YES,2016-05-10 0
2139,3632089,K03308.01,Kepler-1464 b,Kepler-1464 b,2MASS J19085656+3845149,19h08m56.57s,287.235690,+38d45m15.0s,38.754162,YES,2016-05-10 0
2140,3632089,K03308.02,Kepler-1464 c,Kepler-1464 c,2MASS J19085656+3845149,19h08m56.57s,287.235690,+38d45m15.0s,38.754162,YES,2016-05-10 0
2141,12735830,K03311.01,Kepler-1465 b,Kepler-1465 b,2MASS J19191664+5154174,19h19m16.64s,289.819340,+51d54m17.5s,51.904850,YES,2016-05-10 0
2142,8554701,K03315.01,Kepler-1466 b,Kepler-1466 b,2MASS J19191949+4436355,19h19m19.49s,289.831210,+44d36m35.5s,44.609859,YES,2016-05-10 0
2143,9031209,K03316.01,Kepler-1467 b,Kepler-1467 b,2MASS J19401164+4520336,19h40m11.65s,295.048550,+45d20m33.7s,45.342682,YES,2016-05-10 0
2144,5965819,K03319.02,Kepler-1468 b,Kepler-1468 b,2MASS J19340476+4116386,19h34m04.76s,293.519840,+41d16m38.7s,41.277409,YES,2016-05-10 0
2145,5965819,K03319.03,Kepler-1468 c,Kepler-1468 c,2MASS J19340476+4116386,19h34m04.76s,293.519840,+41d16m38.7s,41.277409,YES,2016-05-10 0
2146,4271474,K03324.01,Kepler-1469 b,Kepler-1469 b,2MASS J19351712+3923288,19h35m17.12s,293.821350,+39d23m28.9s,39.391350,YES,2016-05-10 0
2147,4736644,K03330.01,Kepler-1470 b,Kepler-1470 b,2MASS J19144680+3952595,19h14m46.80s,288.695010,+39d52m59.5s,39.883202,YES,2016-05-10 0
2148,11810124,K03344.02,Kepler-1471 b,Kepler-1471 b,2MASS J19183957+5001121,19h18m39.57s,289.664890,+50d01m12.1s,50.020039,YES,2016-05-10 0
2149,11303322,K03345.01,Kepler-1472 b,Kepler-1472 b,2MASS J19392463+4903268,19h39m24.63s,294.852630,+49d03m26.9s,49.057468,YES,2016-05-10 0
2150,11241912,K03346.01,Kepler-1473 b,Kepler-1473 b,2MASS J19223277+4859458,19h22m32.78s,290.636570,+48d59m45.9s,48.996078,YES,2016-05-10 0
2151,9349757,K03348.01,Kepler-1474 b,Kepler-1474 b,2MASS J19384657+4552006,19h38m46.57s,294.694060,+45d52m00.6s,45.866840,YES,2016-05-10 0
2152,8636333,K03349.01,Kepler-1475 b,Kepler-1475 b,2MASS J19434758+4445112,19h43m47.58s,295.948270,+44d45m11.2s,44.753120,YES,2016-05-10 0
2153,8081239,K03352.01,Kepler-1476 b,Kepler-1476 b,2MASS J18580770+4359238,18h58m07.70s,284.532100,+43d59m23.9s,43.989960,YES,2016-05-10 0
2154,7091432,K03353.01,Kepler-1477 b,Kepler-1477 b,2MASS J18451164+4241087,18h45m11.65s,281.298550,+42d41m08.7s,42.685749,YES,2016-05-10 0
2155,6368230,K03356.01,Kepler-1478 b,Kepler-1478 b,2MASS J19323961+4144464,19h32m39.62s,293.165100,+41d44m46.4s,41.746231,YES,2016-05-10 0
2156,11651712,K03363.01,Kepler-1479 b,Kepler-1479 b,2MASS J19025086+4942239,19h02m50.86s,285.711910,+49d42m24.0s,49.706661,YES,2016-05-10 0
2157,11455428,K03365.01,Kepler-1480 b,Kepler-1480 b,2MASS J19275994+4918065,19h27m59.94s,291.999760,+49d18m06.5s,49.301811,YES,2016-05-10 0
2158,11657614,K03370.02,Kepler-1481 b,Kepler-1481 b,2MASS J19174535+4943523,19h17m45.35s,289.438960,+49d43m52.4s,49.731220,YES,2016-05-10 0
2159,11125797,,Kepler-1482 b,Kepler-1482 b,2MASS J19011531+4843309,19h01m15.31s,285.313810,+48d43m30.9s,48.725250,YES,2016-05-10 0
2160,6705026,K03374.01,Kepler-1483 b,Kepler-1483 b,2MASS J19413834+4209029,19h41m38.35s,295.409790,+42d09m03.0s,42.150829,YES,2016-05-10 0
2161,2995392,K03379.01,Kepler-1484 b,Kepler-1484 b,2MASS J19304422+3807346,19h30m44.22s,292.684270,+38d07m34.6s,38.126282,YES,2016-05-10 0
2162,8644365,K03384.02,Kepler-1485 b,Kepler-1485 b,2MASS J19522290+4444134,19h52m22.90s,298.095430,+44d44m13.4s,44.737061,YES,2016-05-10 0
2163,9085563,K03393.01,Kepler-1486 b,Kepler-1486 b,2MASS J19222169+4526229,19h22m21.69s,290.590390,+45d26m23.0s,45.439709,YES,2016-05-10 0
2164,3561464,K03398.01,Kepler-1487 b,Kepler-1487 b,2MASS J19415954+3838402,19h41m59.55s,295.498110,+38d38m40.2s,38.644501,YES,2016-05-10 0
2165,11754430,K03403.01,Kepler-1488 b,Kepler-1488 b,2MASS J19063514+4956160,19h06m35.14s,286.646420,+49d56m16.0s,49.937778,YES,2016-05-10 0
2166,8409295,K03404.01,Kepler-1489 b,Kepler-1489 b,2MASS J18451099+4427554,18h45m10.99s,281.295810,+44d27m55.4s,44.465401,YES,2016-05-10 0
2167,7131760,K03407.01,Kepler-1490 b,Kepler-1490 b,2MASS J19424645+4236342,19h42m46.46s,295.693570,+42d36m34.2s,42.609509,YES,2016-05-10 0
2168,9285265,K03410.01,Kepler-1491 b,Kepler-1491 b,2MASS J19343114+4544263,19h34m31.14s,293.629760,+45d44m26.3s,45.740650,YES,2016-05-10 0
2169,5780930,K03412.01,Kepler-1492 b,Kepler-1492 b,2MASS J19142330+4102111,19h14m23.31s,288.597110,+41d02m11.1s,41.036430,YES,2016-05-10 0
2170,3433668,K03415.01,Kepler-1493 b,Kepler-1493 b,2MASS J19141179+3833548,19h14m11.79s,288.549130,+38d33m54.8s,38.565231,YES,2016-05-10 0
2171,7503885,K03417.01,Kepler-1494 b,Kepler-1494 b,2MASS J18503777+4309450,18h50m37.78s,282.657410,+43d09m45.1s,43.162521,YES,2016-05-10 0
2172,3629330,K03418.01,Kepler-1495 b,Kepler-1495 b,2MASS J19043138+3846466,19h04m31.38s,286.130770,+38d46m46.7s,38.779629,YES,2016-05-10 0
2173,9027909,K03428.01,Kepler-1496 b,Kepler-1496 b,2MASS J19355374+4521025,19h35m53.75s,293.973940,+45d21m02.5s,45.350700,YES,2016-05-10 0
2174,9230021,K03429.02,Kepler-1497 b,Kepler-1497 b,2MASS J19444707+4538035,19h44m47.07s,296.196140,+45d38m03.6s,45.634331,YES,2016-05-10 0
2175,8738775,K03432.01,Kepler-1498 b,Kepler-1498 b,2MASS J18590674+4455004,18h59m06.75s,284.778110,+44d55m00.4s,44.916779,YES,2016-05-10 0
2176,6265665,K03436.01,Kepler-1499 b,Kepler-1499 b,2MASS J18555672+4139014,18h55m56.72s,283.986330,+41d39m01.5s,41.650410,YES,2016-05-10 0
2177,4645174,K03437.01,Kepler-1500 b,Kepler-1500 b,2MASS J19153199+3944404,19h15m32.00s,288.883330,+39d44m40.4s,39.744560,YES,2016-05-10 0
2178,6599975,K03438.01,Kepler-1501 b,Kepler-1501 b,2MASS J19194044+4200051,19h19m40.44s,289.918520,+42d00m05.2s,42.001431,YES,2016-05-10 0
2179,4282191,K03439.01,Kepler-1502 b,Kepler-1502 b,2MASS J19442589+3919116,19h44m25.90s,296.107910,+39d19m11.7s,39.319908,YES,2016-05-10 0
2180,7288306,K03443.01,Kepler-1503 b,Kepler-1503 b,2MASS J19345452+4248243,19h34m54.52s,293.727170,+42d48m24.3s,42.806759,YES,2016-05-10 0
2181,11860395,K03445.01,Kepler-1504 b,Kepler-1504 b,2MASS J19185087+5007415,19h18m50.88s,289.712010,+50d07m41.5s,50.128208,YES,2016-05-10 0
2182,6364582,K03456.01,Kepler-1505 b,Kepler-1505 b,2MASS J19280049+4147130,19h28m00.49s,292.002040,+41d47m13.1s,41.786961,YES,2016-05-10 0
2183,6118370,K03458.01,Kepler-1506 b,Kepler-1506 b,2MASS J19203597+4127525,19h20m35.98s,290.149900,+41d27m52.6s,41.464600,YES,2016-05-10 0
2184,9763612,K03465.01,Kepler-1507 b,Kepler-1507 b,2MASS J19141476+4632097,19h14m14.76s,288.561520,+46d32m09.8s,46.536049,YES,2016-05-10 0
2185,5213404,K03468.01,Kepler-1508 b,Kepler-1508 b,2MASS J19522853+4022301,19h52m28.53s,298.118870,+40d22m30.2s,40.375050,YES,2016-05-10 0
2186,9995771,K03470.02,Kepler-1509 b,Kepler-1509 b,2MASS J18551147+4655516,18h55m11.48s,283.797820,+46d55m51.6s,46.931000,YES,2016-05-10 0
2187,10881457,K03484.01,Kepler-1510 b,Kepler-1510 b,2MASS J19555019+4815281,19h55m50.19s,298.959140,+48d15m28.2s,48.257820,YES,2016-05-10 0
2188,7517261,K03496.01,Kepler-1511 b,Kepler-1511 b,2MASS J19134109+4310472,19h13m41.09s,288.421200,+43d10m47.3s,43.179794,YES,2016-05-10 0
2189,8424002,K03497.01,Kepler-1512 b,Kepler-1512 b,2MASS J19170588+4428129,19h17m05.88s,289.274510,+44d28m13.2s,44.470322,YES,2016-05-10 0
2190,4150804,K03678.01,Kepler-1513 b,Kepler-1513 b,2MASS J19190999+3917070,19h19m09.98s,289.791600,+39d17m07.2s,39.285328,YES,2016-05-10 0
2191,2581316,K03681.01,Kepler-1514 b,Kepler-1514 b,2MASS J19303059+3751364,19h30m30.59s,292.627470,+37d51m36.5s,37.860142,YES,2016-05-10 0
2192,10795103,K03683.01,Kepler-1515 b,Kepler-1515 b,2MASS J19235374+4810413,19h23m53.75s,290.973940,+48d10m41.4s,48.178162,YES,2016-05-10 0
2193,8494410,K03685.02,Kepler-1516 b,Kepler-1516 b,2MASS J19255870+4431246,19h25m58.70s,291.494600,+44d31m24.6s,44.523499,YES,2016-05-10 0
2194,7515679,K03728.01,Kepler-1517 b,Kepler-1517 b,2MASS J19111373+4311196,19h11m13.73s,287.807220,+43d11m19.6s,43.188782,YES,2016-05-10 0
2195,8780959,,Kepler-1518 b,Kepler-1518 b,2MASS J20011977+4459100,20h01m19.77s,300.332370,+44d59m10.1s,44.986141,YES,2016-05-10 0
2196,11518142,K03762.01,Kepler-1519 b,Kepler-1519 b,2MASS J19464029+4927426,19h46m40.30s,296.667910,+49d27m42.7s,49.461861,YES,2016-05-10 0
2197,12557548,K03794.01,Kepler-1520 b,Kepler-1520 b,2MASS J19235189+5130170,19h23m51.89s,290.966220,+51d30m17.0s,51.504719,YES,2016-05-10 0
2198,2581554,K03835.01,Kepler-1521 b,Kepler-1521 b,2MASS J19304566+3750059,19h30m45.67s,292.690280,+37d50m05.9s,37.834980,YES,2016-05-10 0
2199,12784167,K03848.01,Kepler-1522 b,Kepler-1522 b,2MASS J19192237+5204125,19h19m22.38s,289.843230,+52d04m12.6s,52.070160,YES,2016-05-10 0
2200,9353742,K03867.01,Kepler-1523 b,Kepler-1523 b,2MASS J19441297+4549373,19h44m12.97s,296.054050,+45d49m37.4s,45.827049,YES,2016-05-10 0
2201,4472818,K03878.01,Kepler-1524 b,Kepler-1524 b,2MASS J19353249+3931113,19h35m32.50s,293.885410,+39d31m11.3s,39.519810,YES,2016-05-10 0
2202,11760860,K03892.01,Kepler-1525 b,Kepler-1525 b,2MASS J19221428+4956348,19h22m14.28s,290.559510,+49d56m34.8s,49.943008,YES,2016-05-10 0
2203,3728432,K03893.01,Kepler-1526 b,Kepler-1526 b,2MASS J19002872+3851591,19h00m28.73s,285.119690,+38d51m59.1s,38.866421,YES,2016-05-10 0
2204,9480535,K03901.01,Kepler-1527 b,Kepler-1527 b,2MASS J19493945+4603389,19h49m39.46s,297.414430,+46d03m39.0s,46.060822,YES,2016-05-10 0
2205,9761615,K03911.01,Kepler-1528 b,Kepler-1528 b,2MASS J19093670+4634263,19h09m36.71s,287.402950,+46d34m26.3s,46.573978,YES,2016-05-10 0
2206,5784777,K03916.01,Kepler-1529 b,Kepler-1529 b,2MASS J19192897+4102266,19h19m28.97s,289.870700,+41d02m26.6s,41.040730,YES,2016-05-10 0
2207,10788461,K03925.02,Kepler-1530 b,Kepler-1530 b,2MASS J19123900+4809545,19h12m39.00s,288.162510,+48d09m54.5s,48.165150,YES,2016-05-10 0
2208,10788461,K03925.03,Kepler-1530 c,Kepler-1530 c,2MASS J19123900+4809545,19h12m39.00s,288.162510,+48d09m54.5s,48.165150,YES,2016-05-10 0
2209,4242692,K03928.01,Kepler-1531 b,Kepler-1531 b,2MASS J19003517+3922148,19h00m35.18s,285.146580,+39d22m14.8s,39.370789,YES,2016-05-10 0
2210,5895158,K03935.01,Kepler-1532 b,Kepler-1532 b,2MASS J19473667+4111534,19h47m36.67s,296.902800,+41d11m53.5s,41.198189,YES,2016-05-10 0
2211,8636434,K03946.01,Kepler-1533 b,Kepler-1533 b,2MASS J19435413+4442484,19h43m54.13s,295.975560,+44d42m48.4s,44.713451,YES,2016-05-10 0
2212,8030339,,Kepler-1534 b,Kepler-1534 b,2MASS J19293489+4352086,19h29m34.89s,292.395390,+43d52m08.6s,43.869068,YES,2016-05-10 0
2213,3732035,K03966.01,Kepler-1535 b,Kepler-1535 b,2MASS J19062728+3853310,19h06m27.29s,286.613710,+38d53m31.1s,38.891972,YES,2016-05-10 0
2214,9280239,K03975.01,Kepler-1536 b,Kepler-1536 b,2MASS J19262044+4542568,19h26m20.44s,291.585170,+45d42m56.8s,45.715790,YES,2016-05-10 0
2215,8036287,K03984.01,Kepler-1537 b,Kepler-1537 b,2MASS J19373249+4349316,19h37m32.49s,294.385380,+43d49m31.7s,43.825470,YES,2016-05-10 0
2216,8934103,K04009.01,Kepler-1538 b,Kepler-1538 b,2MASS J18532297+4516280,18h53m22.97s,283.345700,+45d16m28.1s,45.274460,YES,2016-05-10 0
2217,8282846,K04015.01,Kepler-1539 b,Kepler-1539 b,2MASS J18565266+4416067,18h56m52.66s,284.219420,+44d16m06.7s,44.268539,YES,2016-05-10 0
2218,5938970,K04016.01,Kepler-1540 b,Kepler-1540 b,2MASS J18532267+4112062,18h53m22.68s,283.344480,+41d12m06.3s,41.201740,YES,2016-05-10 0
2219,10714072,K04024.01,Kepler-1541 b,Kepler-1541 b,2MASS J18550888+4801464,18h55m08.88s,283.787020,+48d01m46.4s,48.029560,YES,2016-05-10 0
2220,7100673,K04032.01,Kepler-1542 b,Kepler-1542 b,2MASS J19025483+4239163,19h02m54.84s,285.728490,+42d39m16.3s,42.654530,YES,2016-05-10 0
2221,7100673,K04032.02,Kepler-1542 c,Kepler-1542 c,2MASS J19025483+4239163,19h02m54.84s,285.728490,+42d39m16.3s,42.654530,YES,2016-05-10 0
2222,7100673,,Kepler-1542 d,Kepler-1542 d,2MASS J19025483+4239163,19h02m54.84s,285.728490,+42d39m16.3s,42.654530,YES,2016-05-10 0
2223,7100673,,Kepler-1542 e,Kepler-1542 e,2MASS J19025483+4239163,19h02m54.84s,285.728490,+42d39m16.3s,42.654530,YES,2016-05-10 0
2224,10089911,K04034.01,Kepler-1543 b,Kepler-1543 b,2MASS J19482983+4702132,19h48m29.83s,297.124300,+47d02m13.3s,47.037022,YES,2016-05-10 0
2225,11415243,K04036.01,Kepler-1544 b,Kepler-1544 b,2MASS J19490839+4912448,19h49m08.40s,297.285000,+49d12m44.9s,49.212460,YES,2016-05-10 0
2226,10360722,K04051.01,Kepler-1545 b,Kepler-1545 b,2MASS J19553570+4727471,19h55m35.70s,298.898770,+47d27m47.1s,47.463089,YES,2016-05-10 0
2227,6226908,K04068.01,Kepler-1546 b,Kepler-1546 b,2MASS J19502014+4132284,19h50m20.14s,297.583920,+41d32m28.4s,41.541229,YES,2016-05-10 0
2228,6755944,K04072.01,Kepler-1547 b,Kepler-1547 b,2MASS J18550337+4213198,18h55m03.38s,283.764070,+42d13m19.8s,42.222172,YES,2016-05-10 0
2229,9455677,K04076.01,Kepler-1548 b,Kepler-1548 b,2MASS J19095309+4604503,19h09m53.09s,287.471220,+46d04m50.4s,46.080662,YES,2016-05-10 0
2230,3937814,K04084.01,Kepler-1549 b,Kepler-1549 b,2MASS J19041258+3905457,19h04m12.58s,286.052430,+39d05m45.8s,39.096050,YES,2016-05-10 0
2231,3103227,K04091.01,Kepler-1550 b,Kepler-1550 b,2MASS J19110349+3817409,19h11m03.49s,287.764560,+38d17m40.9s,38.294701,YES,2016-05-10 0
2232,4850961,K04092.01,Kepler-1551 b,Kepler-1551 b,2MASS J19430852+3954285,19h43m08.52s,295.785520,+39d54m28.5s,39.907921,YES,2016-05-10 0
2233,3747817,K04103.01,Kepler-1552 b,Kepler-1552 b,2MASS J19264243+3852296,19h26m42.44s,291.676820,+38d52m29.7s,38.874908,YES,2016-05-10 0
2234,3955817,K04117.01,Kepler-1553 b,Kepler-1553 b,2MASS J19274059+3901201,19h27m40.60s,291.919160,+39d01m20.2s,39.022270,YES,2016-05-10 0
2235,6349881,K04121.01,Kepler-1554 b,Kepler-1554 b,2MASS J19061828+4144292,19h06m18.28s,286.576170,+41d44m29.3s,41.741459,YES,2016-05-10 0
2236,9272070,K04126.01,Kepler-1555 b,Kepler-1555 b,2MASS J19103251+4542578,19h10m32.51s,287.635470,+45d42m57.8s,45.716061,YES,2016-05-10 0
2237,5088400,K04127.01,Kepler-1556 b,Kepler-1556 b,2MASS J19133528+4012475,19h13m35.28s,288.397000,+40d12m47.5s,40.213188,YES,2016-05-10 0
